uid,aid,start_time,end_time
8,4,2018-12-17 05:58:38,2018-12-17 05:58:38
8,4,2018-12-17 06:02:17,2018-12-17 06:02:17
8,12,2018-12-17 06:39:25,2018-12-17 06:39:25
8,12,2018-12-17 06:42:42,2018-12-17 06:42:42
8,12,2018-12-18 03:37:59,2018-12-18 03:37:59
8,9,2018-12-18 03:48:43,2018-12-18 03:48:43
8,1,2018-12-18 05:38:42,2018-12-18 05:38:42
8,1,2018-12-18 05:41:21,2018-12-18 05:41:21
8,5,2018-12-18 05:51:36,2018-12-18 05:51:36
8,4,2018-12-18 05:53:14,2018-12-18 05:53:14
8,4,2018-12-18 05:57:15,2018-12-18 05:57:15
8,1,2018-12-18 06:06:06,2018-12-18 06:06:06
8,12,2018-12-18 06:42:57,2018-12-18 06:42:57
8,12,2018-12-18 06:46:05,2018-12-18 06:46:05
8,12,2018-12-18 23:33:14,2018-12-18 23:33:14
8,10,2018-12-18 23:44:03,2018-12-18 23:44:03
8,9,2018-12-19 00:18:09,2018-12-19 00:18:09
8,12,2018-12-19 00:28:04,2018-12-19 00:28:04
8,1,2018-12-19 00:53:08,2018-12-19 00:53:08
8,1,2018-12-19 00:54:51,2018-12-19 00:54:51
8,10,2018-12-19 01:01:01,2018-12-19 01:01:01
8,5,2018-12-19 06:12:33,2018-12-19 06:12:33
8,1,2018-12-22 03:02:00,2018-12-22 03:02:00
8,1,2018-12-22 03:03:35,2018-12-22 03:03:35
8,12,2018-12-22 03:43:10,2018-12-22 03:43:10
8,12,2018-12-22 03:48:03,2018-12-22 03:48:03
8,9,2018-12-22 03:51:58,2018-12-22 03:51:58
8,10,2018-12-22 03:55:39,2018-12-22 03:55:39
8,1,2018-12-22 04:03:44,2018-12-22 04:03:44
8,1,2018-12-22 04:05:39,2018-12-22 04:05:39
8,1,2018-12-22 05:37:57,2018-12-22 05:37:57
8,1,2018-12-22 05:39:29,2018-12-22 05:39:29
8,5,2018-12-22 05:47:59,2018-12-22 05:47:59
8,4,2018-12-22 05:48:21,2018-12-22 05:48:21
8,4,2018-12-22 05:52:38,2018-12-22 05:52:38
8,1,2018-12-22 06:04:47,2018-12-22 06:04:47
8,1,2018-12-22 06:07:49,2018-12-22 06:07:49
8,12,2018-12-22 06:42:42,2018-12-22 06:42:42
8,1,2018-12-22 23:19:32,2018-12-22 23:19:32
8,1,2018-12-22 23:21:22,2018-12-22 23:21:22
8,12,2018-12-23 00:31:22,2018-12-23 00:31:22
8,10,2018-12-23 01:02:00,2018-12-23 01:02:00
8,1,2018-12-23 01:04:09,2018-12-23 01:04:09
8,1,2018-12-23 01:05:50,2018-12-23 01:05:50
8,12,2018-12-23 01:19:46,2018-12-23 01:19:46
8,4,2018-12-23 01:44:43,2018-12-23 01:44:43
8,7,2018-12-23 01:45:12,2018-12-23 01:45:12
8,5,2018-12-23 01:19:32,2018-12-23 01:19:32
8,1,2018-12-23 22:02:54,2018-12-23 22:02:54
8,1,2018-12-23 22:05:08,2018-12-23 22:05:08
8,1,2018-12-23 23:46:34,2018-12-23 23:46:34
8,1,2018-12-23 23:48:17,2018-12-23 23:48:17
8,10,2018-12-24 00:19:22,2018-12-24 00:19:22
8,12,2018-12-24 00:32:38,2018-12-24 00:32:38
8,9,2018-12-24 00:49:37,2018-12-24 00:49:37
8,12,2018-12-24 00:53:08,2018-12-24 00:53:08
8,1,2018-12-24 01:53:44,2018-12-24 01:53:44
8,1,2018-12-24 01:55:54,2018-12-24 01:55:54
8,5,2018-12-24 06:10:18,2018-12-24 06:10:18
8,4,2018-12-24 06:10:40,2018-12-24 06:10:40
8,12,2018-12-27 03:46:31,2018-12-27 03:46:31
8,9,2018-12-27 03:56:13,2018-12-27 03:56:13
8,1,2018-12-27 04:00:32,2018-12-27 04:00:32
8,1,2018-12-27 04:02:35,2018-12-27 04:02:35
8,1,2018-12-27 05:39:11,2018-12-27 05:39:11
8,1,2018-12-27 05:40:48,2018-12-27 05:40:48
8,5,2018-12-27 05:46:30,2018-12-27 05:46:30
8,4,2018-12-27 05:46:55,2018-12-27 05:46:55
8,4,2018-12-27 05:50:37,2018-12-27 05:50:37
8,1,2018-12-27 06:19:56,2018-12-27 06:19:56
8,12,2018-12-28 00:37:26,2018-12-28 00:37:26
8,9,2018-12-28 00:52:21,2018-12-28 00:52:21
8,10,2018-12-28 01:21:39,2018-12-28 01:21:39
8,4,2018-12-28 01:48:28,2018-12-28 01:48:28
8,7,2018-12-28 01:49:06,2018-12-28 01:49:06
8,1,2018-12-28 05:37:03,2018-12-28 05:37:03
8,1,2018-12-28 05:38:57,2018-12-28 05:38:57
8,5,2018-12-28 06:11:50,2018-12-28 06:11:50
8,9,2018-12-29 00:18:08,2018-12-29 00:18:08
8,12,2018-12-29 00:21:49,2018-12-29 00:21:49
8,12,2018-12-29 00:32:01,2018-12-29 00:32:01
8,10,2018-12-29 00:54:21,2018-12-29 00:54:21
8,1,2018-12-29 00:59:31,2018-12-29 00:59:31
8,1,2018-12-29 01:01:21,2018-12-29 01:01:21
8,5,2018-12-29 06:23:45,2018-12-29 06:23:45
8,4,2018-12-29 06:24:13,2018-12-29 06:24:13
8,1,2019-01-01 02:59:57,2019-01-01 02:59:57
8,10,2019-01-01 03:50:50,2019-01-01 03:50:50
8,1,2019-01-01 05:40:49,2019-01-01 05:40:49
8,1,2019-01-01 05:42:48,2019-01-01 05:42:48
8,5,2019-01-01 05:51:53,2019-01-01 05:51:53
8,1,2019-01-01 06:06:45,2019-01-01 06:06:45
8,1,2019-01-01 06:10:54,2019-01-01 06:10:54
8,12,2019-01-01 06:30:27,2019-01-01 06:30:27
18,5,2018-11-22 19:17:46,2018-11-22 19:17:46
18,4,2018-11-22 19:20:08,2018-11-22 19:20:08
18,5,2018-11-22 19:23:28,2018-11-22 19:23:28
18,4,2018-11-22 19:31:08,2018-11-22 19:31:08
18,5,2018-11-22 19:35:09,2018-11-22 19:35:09
18,7,2018-11-22 19:42:44,2018-11-22 19:42:44
18,10,2018-11-22 19:54:00,2018-11-22 19:54:00
18,7,2018-11-22 21:28:31,2018-11-22 21:28:31
18,9,2018-11-22 22:13:00,2018-11-22 22:13:00
18,10,2018-11-22 22:46:19,2018-11-22 22:46:19
18,10,2018-11-22 23:17:59,2018-11-22 23:17:59
18,9,2018-11-22 23:59:32,2018-11-22 23:59:32
18,10,2018-11-24 04:56:35,2018-11-24 04:56:35
18,9,2018-11-24 05:06:07,2018-11-24 05:06:07
18,10,2018-11-24 05:19:38,2018-11-24 05:19:38
18,9,2018-11-24 05:27:10,2018-11-24 05:27:10
18,9,2018-11-24 05:27:40,2018-11-24 05:27:40
18,3,2018-11-25 08:28:29,2018-11-25 08:28:29
18,1,2018-11-24 09:09:12,2018-11-24 09:09:12
18,3,2018-11-24 09:16:42,2018-11-24 09:16:42
18,5,2018-11-24 09:46:56,2018-11-24 09:46:56
18,5,2018-11-24 10:56:11,2018-11-24 10:56:11
18,7,2018-11-24 11:01:32,2018-11-24 11:01:32
18,5,2018-11-24 12:31:32,2018-11-24 12:31:32
18,5,2018-11-24 13:07:39,2018-11-24 13:07:39
18,5,2018-11-24 13:35:43,2018-11-24 13:35:43
18,4,2018-11-24 14:17:13,2018-11-24 14:17:13
18,5,2018-11-24 14:17:39,2018-11-24 14:17:39
18,4,2018-11-24 14:21:47,2018-11-24 14:21:47
18,5,2018-11-24 14:21:50,2018-11-24 14:21:50
18,3,2018-11-24 14:31:26,2018-11-24 14:31:26
18,3,2018-11-24 17:28:37,2018-11-24 17:28:37
18,5,2018-11-24 17:34:03,2018-11-24 17:34:03
18,4,2018-11-27 08:00:55,2018-11-27 08:00:55
18,4,2018-11-27 08:06:20,2018-11-27 08:06:20
18,3,2018-11-27 08:11:12,2018-11-27 08:11:12
18,5,2018-11-27 08:16:37,2018-11-27 08:16:37
18,3,2018-11-27 08:25:20,2018-11-27 08:25:20
18,7,2018-11-27 08:42:29,2018-11-27 08:42:29
18,5,2018-11-27 08:48:53,2018-11-27 08:48:53
18,3,2018-11-26 09:32:03,2018-11-26 09:32:03
18,5,2018-11-26 09:38:53,2018-11-26 09:38:53
18,5,2018-11-26 10:26:32,2018-11-26 10:26:32
18,4,2018-11-26 10:30:00,2018-11-26 10:30:00
18,7,2018-11-26 10:30:41,2018-11-26 10:30:41
18,4,2018-11-26 10:32:58,2018-11-26 10:32:58
18,5,2018-11-26 10:34:54,2018-11-26 10:34:54
18,4,2018-11-26 10:49:27,2018-11-26 10:49:27
18,5,2018-11-26 10:52:20,2018-11-26 10:52:20
18,3,2018-11-26 10:55:31,2018-11-26 10:55:31
18,5,2018-11-26 12:01:35,2018-11-26 12:01:35
18,4,2018-11-26 12:04:47,2018-11-26 12:04:47
18,1,2018-11-26 12:59:30,2018-11-26 12:59:30
18,4,2018-11-26 12:59:33,2018-11-26 12:59:33
18,4,2018-11-27 20:44:38,2018-11-27 20:44:38
18,9,2018-11-27 23:34:28,2018-11-27 23:34:28
18,9,2018-11-27 23:47:05,2018-11-27 23:47:05
18,9,2018-11-27 23:55:13,2018-11-27 23:55:13
18,10,2018-11-29 00:08:23,2018-11-29 00:08:23
18,10,2018-11-29 03:19:23,2018-11-29 03:19:23
18,10,2018-11-29 04:09:38,2018-11-29 04:09:38
18,10,2018-11-29 04:28:00,2018-11-29 04:28:00
18,9,2018-11-29 04:41:46,2018-11-29 04:41:46
18,10,2018-11-29 06:34:22,2018-11-29 06:34:22
18,7,2018-11-29 06:52:44,2018-11-29 06:52:44
18,3,2018-11-30 09:09:16,2018-11-30 09:09:16
18,5,2018-11-30 10:29:55,2018-11-30 10:29:55
18,4,2018-11-30 10:32:42,2018-11-30 10:32:42
18,5,2018-11-30 10:33:26,2018-11-30 10:33:26
18,7,2018-11-30 11:09:11,2018-11-30 11:09:11
18,4,2018-11-30 11:11:27,2018-11-30 11:11:27
18,3,2018-11-30 12:09:57,2018-11-30 12:09:57
18,5,2018-11-30 12:10:25,2018-11-30 12:10:25
18,5,2018-11-30 17:36:21,2018-11-30 17:36:21
18,4,2018-11-30 17:38:11,2018-11-30 17:38:11
18,7,2018-12-01 21:30:03,2018-12-01 21:30:03
18,9,2018-12-01 22:23:43,2018-12-01 22:23:43
18,10,2018-12-01 22:35:36,2018-12-01 22:35:36
18,10,2018-12-01 22:43:02,2018-12-01 22:43:02
18,9,2018-12-01 22:50:29,2018-12-01 22:50:29
18,9,2018-12-01 23:29:35,2018-12-01 23:29:35
18,10,2018-12-01 23:46:32,2018-12-01 23:46:32
18,9,2018-12-01 23:53:28,2018-12-01 23:53:28
18,9,2018-12-01 23:58:27,2018-12-01 23:58:27
18,10,2018-12-03 00:01:08,2018-12-03 00:01:08
18,9,2018-12-03 00:24:18,2018-12-03 00:24:18
18,9,2018-12-03 03:06:13,2018-12-03 03:06:13
18,10,2018-12-03 04:14:00,2018-12-03 04:14:00
18,7,2018-12-03 06:28:29,2018-12-03 06:28:29
18,10,2018-12-03 06:43:04,2018-12-03 06:43:04
18,5,2018-12-03 06:52:23,2018-12-03 06:52:23
18,4,2018-12-03 06:55:55,2018-12-03 06:55:55
18,7,2018-12-03 07:04:18,2018-12-03 07:04:18
18,7,2018-12-03 07:20:09,2018-12-03 07:20:09
18,5,2018-12-03 07:39:30,2018-12-03 07:39:30
18,5,2018-12-03 07:50:16,2018-12-03 07:50:16
18,4,2018-12-03 07:55:12,2018-12-03 07:55:12
18,5,2018-12-03 08:07:30,2018-12-03 08:07:30
18,5,2018-12-04 08:30:09,2018-12-04 08:30:09
18,4,2018-12-04 08:41:20,2018-12-04 08:41:20
18,5,2018-12-04 08:41:37,2018-12-04 08:41:37
18,4,2018-12-04 08:44:14,2018-12-04 08:44:14
18,5,2018-12-04 08:51:59,2018-12-04 08:51:59
18,3,2018-12-03 09:26:33,2018-12-03 09:26:33
18,5,2018-12-03 09:43:32,2018-12-03 09:43:32
18,4,2018-12-03 09:45:06,2018-12-03 09:45:06
18,4,2018-12-03 10:44:44,2018-12-03 10:44:44
18,5,2018-12-03 10:45:26,2018-12-03 10:45:26
18,4,2018-12-03 10:47:50,2018-12-03 10:47:50
18,5,2018-12-03 10:49:02,2018-12-03 10:49:02
18,3,2018-12-03 10:53:08,2018-12-03 10:53:08
18,4,2018-12-03 11:35:46,2018-12-03 11:35:46
18,7,2018-12-03 11:36:18,2018-12-03 11:36:18
18,5,2018-12-03 12:14:33,2018-12-03 12:14:33
18,4,2018-12-03 12:14:38,2018-12-03 12:14:38
18,5,2018-12-03 12:16:29,2018-12-03 12:16:29
18,4,2018-12-03 12:19:24,2018-12-03 12:19:24
18,3,2018-12-03 13:05:19,2018-12-03 13:05:19
18,5,2018-12-03 13:09:09,2018-12-03 13:09:09
18,5,2018-12-03 13:23:08,2018-12-03 13:23:08
18,4,2018-12-03 13:25:10,2018-12-03 13:25:10
18,5,2018-12-03 13:44:33,2018-12-03 13:44:33
18,5,2018-12-03 13:57:13,2018-12-03 13:57:13
18,7,2018-12-03 13:57:20,2018-12-03 13:57:20
18,5,2018-12-03 17:01:39,2018-12-03 17:01:39
18,5,2018-12-03 17:16:49,2018-12-03 17:16:49
18,5,2018-12-03 17:24:27,2018-12-03 17:24:27
18,7,2018-12-03 18:01:47,2018-12-03 18:01:47
18,4,2019-02-18 18:03:38,2019-02-18 18:03:38
18,5,2018-12-05 12:49:32,2018-12-05 12:49:32
18,1,2018-12-05 12:50:21,2018-12-05 12:50:21
18,1,2018-12-05 12:50:28,2018-12-05 12:50:28
18,5,2018-12-05 17:12:05,2018-12-05 17:12:05
18,4,2018-12-05 17:14:54,2018-12-05 17:14:54
18,5,2018-12-05 17:16:48,2018-12-05 17:16:48
18,5,2018-12-06 11:10:10,2018-12-06 11:10:10
18,3,2018-12-08 08:17:21,2018-12-08 08:17:21
18,5,2018-12-07 09:37:05,2018-12-07 09:37:05
18,5,2018-12-07 10:02:37,2018-12-07 10:02:37
18,4,2018-12-07 10:04:21,2018-12-07 10:04:21
18,5,2018-12-07 10:53:16,2018-12-07 10:53:16
18,5,2018-12-07 10:57:15,2018-12-07 10:57:15
18,5,2018-12-10 08:04:53,2018-12-10 08:04:53
18,4,2019-02-19 08:08:51,2019-02-19 08:08:51
18,3,2018-12-10 08:12:12,2018-12-10 08:12:12
18,5,2018-12-10 08:20:23,2018-12-10 08:20:23
18,4,2019-02-19 08:23:27,2019-02-19 08:23:27
18,5,2018-12-10 08:56:31,2018-12-10 08:56:31
18,5,2018-12-10 09:22:02,2018-12-10 09:22:02
18,7,2019-02-18 09:45:08,2019-02-18 09:45:08
18,5,2019-02-18 10:40:34,2019-02-18 10:40:34
18,4,2019-02-18 10:41:01,2019-02-18 10:41:01
18,5,2019-02-18 10:44:22,2019-02-18 10:44:22
18,4,2019-02-18 11:15:08,2019-02-18 11:15:08
18,5,2019-02-18 11:16:39,2019-02-18 11:16:39
18,5,2019-02-18 11:49:37,2019-02-18 11:49:37
18,5,2019-02-18 11:50:04,2019-02-18 11:50:04
18,3,2018-12-10 12:19:31,2018-12-10 12:19:31
18,3,2019-02-18 12:48:36,2019-02-18 12:48:36
18,5,2018-12-10 12:48:37,2018-12-10 12:48:37
18,5,2019-02-18 12:52:57,2019-02-18 12:52:57
18,4,2018-12-10 12:53:37,2018-12-10 12:53:37
18,5,2018-12-11 09:06:50,2018-12-11 09:06:50
18,5,2018-12-11 09:40:29,2018-12-11 09:40:29
18,5,2018-12-11 09:52:35,2018-12-11 09:52:35
18,3,2018-12-16 08:37:36,2018-12-16 08:37:36
18,1,2018-12-16 08:51:31,2018-12-16 08:51:31
18,5,2018-12-16 09:20:51,2018-12-16 09:20:51
18,5,2018-12-16 09:46:55,2018-12-16 09:46:55
18,5,2018-12-18 19:00:22,2018-12-18 19:00:22
18,5,2018-12-18 19:16:30,2018-12-18 19:16:30
18,7,2018-12-19 07:13:38,2018-12-19 07:13:38
18,5,2018-12-19 07:26:26,2018-12-19 07:26:26
18,5,2018-12-19 07:41:30,2018-12-19 07:41:30
18,5,2018-12-19 07:50:10,2018-12-19 07:50:10
18,5,2018-12-19 07:58:53,2018-12-19 07:58:53
18,3,2018-12-20 12:06:54,2018-12-20 12:06:54
18,3,2018-12-20 17:36:32,2018-12-20 17:36:32
18,5,2018-12-20 17:39:05,2018-12-20 17:39:05
18,5,2018-12-20 17:42:33,2018-12-20 17:42:33
18,5,2018-12-20 18:12:59,2018-12-20 18:12:59
18,5,2018-12-20 19:26:42,2018-12-20 19:26:42
18,5,2018-12-21 07:52:05,2018-12-21 07:52:05
18,5,2018-12-22 18:49:45,2018-12-22 18:49:45
18,4,2018-12-22 19:57:43,2018-12-22 19:57:43
18,5,2018-12-22 20:02:05,2018-12-22 20:02:05
18,5,2018-12-23 07:27:40,2018-12-23 07:27:40
18,5,2018-12-24 07:55:48,2018-12-24 07:55:48
18,4,2018-12-24 08:02:56,2018-12-24 08:02:56
18,3,2018-12-24 08:07:36,2018-12-24 08:07:36
18,3,2018-12-24 08:26:10,2018-12-24 08:26:10
18,5,2018-12-24 08:41:18,2018-12-24 08:41:18
18,5,2018-12-24 08:52:08,2018-12-24 08:52:08
18,5,2018-12-24 11:12:46,2018-12-24 11:12:46
18,5,2018-12-24 15:04:53,2018-12-24 15:04:53
18,3,2018-12-25 08:23:22,2018-12-25 08:23:22
18,5,2018-12-25 10:58:46,2018-12-25 10:58:46
18,7,2018-12-26 19:21:01,2018-12-26 19:21:01
18,4,2018-12-26 19:40:22,2018-12-26 19:40:22
18,5,2018-12-26 19:43:46,2018-12-26 19:43:46
18,2,2018-12-26 19:50:09,2018-12-26 19:50:09
18,5,2018-12-26 19:53:39,2018-12-26 19:53:39
18,5,2018-12-26 20:11:44,2018-12-26 20:11:44
18,5,2018-12-28 13:59:18,2018-12-28 13:59:18
18,5,2018-12-28 14:11:46,2018-12-28 14:11:46
18,12,2019-01-24 16:43:25,2019-01-24 16:43:25
38,1,2018-11-21 14:15:29,2018-11-21 14:15:29
38,9,2018-11-24 09:50:51,2018-11-24 09:50:51
38,6,2018-11-24 09:52:13,2018-11-24 09:52:13
38,9,2018-11-25 18:59:30,2018-11-25 18:59:30
38,9,2018-12-16 18:13:02,2018-12-16 18:13:02
38,10,2018-12-18 10:16:32,2018-12-18 10:16:32
38,6,2018-12-23 18:04:14,2018-12-23 18:04:14
38,8,2018-12-23 18:04:23,2018-12-23 18:04:23
38,9,2018-12-23 18:34:28,2018-12-23 18:34:28
38,12,2019-01-24 16:44:41,2019-01-24 16:44:41
51,1,2018-11-21 14:15:35,2018-11-21 14:15:35
51,3,2018-11-21 14:31:31,2018-11-21 14:31:31
51,5,2018-11-21 14:31:52,2018-11-21 14:31:52
51,10,2018-11-22 21:37:46,2018-11-22 21:37:46
51,9,2018-11-22 21:43:33,2018-11-22 21:43:33
51,12,2018-11-22 21:50:12,2018-11-22 21:50:12
51,12,2018-11-22 21:54:46,2018-11-22 21:54:46
51,12,2018-11-22 21:59:58,2018-11-22 21:59:58
51,9,2018-11-22 22:00:24,2018-11-22 22:00:24
51,12,2018-11-22 22:06:00,2018-11-22 22:06:00
51,10,2018-11-22 22:06:18,2018-11-22 22:06:18
51,12,2018-11-22 22:13:05,2018-11-22 22:13:05
51,10,2018-11-22 22:13:17,2018-11-22 22:13:17
51,12,2018-11-22 22:19:57,2018-11-22 22:19:57
51,9,2018-11-24 05:09:45,2018-11-24 05:09:45
51,12,2018-11-24 05:15:04,2018-11-24 05:15:04
51,10,2018-11-24 05:15:20,2018-11-24 05:15:20
51,12,2018-11-24 05:24:50,2018-11-24 05:24:50
51,9,2018-11-24 05:25:07,2018-11-24 05:25:07
51,12,2018-11-24 05:33:23,2018-11-24 05:33:23
51,10,2018-11-24 05:33:44,2018-11-24 05:33:44
51,12,2018-11-24 05:39:26,2018-11-24 05:39:26
51,10,2018-11-24 05:39:50,2018-11-24 05:39:50
51,12,2018-11-24 05:45:25,2018-11-24 05:45:25
51,10,2018-11-24 05:45:45,2018-11-24 05:45:45
51,12,2018-11-24 05:51:52,2018-11-24 05:51:52
51,9,2018-11-24 05:52:03,2018-11-24 05:52:03
51,12,2018-11-25 10:24:29,2018-11-25 10:24:29
51,9,2018-11-25 10:28:12,2018-11-25 10:28:12
51,12,2018-11-25 10:32:13,2018-11-25 10:32:13
51,9,2018-11-25 10:36:30,2018-11-25 10:36:30
51,12,2018-11-25 10:43:04,2018-11-25 10:43:04
51,10,2018-11-25 10:43:14,2018-11-25 10:43:14
51,12,2018-11-25 10:46:02,2018-11-25 10:46:02
51,12,2018-11-25 10:57:52,2018-11-25 10:57:52
51,9,2018-11-25 10:58:05,2018-11-25 10:58:05
51,12,2018-11-25 11:05:57,2018-11-25 11:05:57
51,9,2018-11-25 11:06:15,2018-11-25 11:06:15
51,12,2018-11-25 11:17:07,2018-11-25 11:17:07
51,10,2018-11-25 11:17:21,2018-11-25 11:17:21
51,12,2018-11-25 11:25:10,2018-11-25 11:25:10
51,9,2018-11-25 11:25:21,2018-11-25 11:25:21
51,5,2018-11-25 12:06:03,2018-11-25 12:06:03
51,4,2018-11-25 12:07:15,2018-11-25 12:07:15
51,4,2018-11-25 13:01:43,2018-11-25 13:01:43
51,5,2018-11-25 13:06:39,2018-11-25 13:06:39
51,12,2018-11-25 14:22:50,2018-11-25 14:22:50
51,10,2018-11-25 14:34:04,2018-11-25 14:34:04
51,12,2018-11-25 14:40:11,2018-11-25 14:40:11
51,9,2018-11-25 14:40:30,2018-11-25 14:40:30
51,12,2018-11-25 14:46:40,2018-11-25 14:46:40
51,10,2018-11-25 14:46:54,2018-11-25 14:46:54
51,12,2018-11-25 14:50:04,2018-11-25 14:50:04
51,12,2018-11-25 15:02:58,2018-11-25 15:02:58
51,10,2018-11-25 15:03:18,2018-11-25 15:03:18
51,12,2018-11-25 15:09:41,2018-11-25 15:09:41
51,12,2018-11-25 15:15:49,2018-11-25 15:15:49
51,10,2018-11-25 15:15:59,2018-11-25 15:15:59
51,12,2018-11-25 15:24:59,2018-11-25 15:24:59
51,12,2018-11-25 18:13:32,2018-11-25 18:13:32
51,12,2018-11-25 18:23:38,2018-11-25 18:23:38
51,9,2018-11-25 18:23:48,2018-11-25 18:23:48
51,12,2018-11-25 18:34:23,2018-11-25 18:34:23
51,12,2018-11-25 18:39:49,2018-11-25 18:39:49
51,9,2018-11-25 18:40:15,2018-11-25 18:40:15
51,12,2018-11-25 18:46:25,2018-11-25 18:46:25
51,10,2018-11-25 18:46:35,2018-11-25 18:46:35
51,12,2018-11-26 21:15:04,2018-11-26 21:15:04
51,9,2018-11-26 21:20:45,2018-11-26 21:20:45
51,12,2018-11-26 21:27:19,2018-11-26 21:27:19
51,12,2018-11-26 21:37:54,2018-11-26 21:37:54
51,10,2018-11-26 21:38:15,2018-11-26 21:38:15
51,12,2018-11-26 21:43:16,2018-11-26 21:43:16
51,9,2018-11-26 21:43:26,2018-11-26 21:43:26
51,12,2018-11-26 21:48:45,2018-11-26 21:48:45
51,10,2018-11-26 21:48:55,2018-11-26 21:48:55
51,12,2018-11-26 21:54:39,2018-11-26 21:54:39
51,9,2018-11-26 21:54:50,2018-11-26 21:54:50
51,10,2018-11-28 05:06:50,2018-11-28 05:06:50
51,12,2018-11-28 05:14:03,2018-11-28 05:14:03
51,10,2018-11-28 05:14:16,2018-11-28 05:14:16
51,12,2018-11-28 05:21:11,2018-11-28 05:21:11
51,12,2018-11-28 05:27:16,2018-11-28 05:27:16
51,12,2018-11-28 05:31:43,2018-11-28 05:31:43
51,12,2018-11-28 05:37:06,2018-11-28 05:37:06
51,10,2018-11-28 05:37:15,2018-11-28 05:37:15
51,12,2018-11-28 05:43:29,2018-11-28 05:43:29
51,10,2018-11-28 05:43:39,2018-11-28 05:43:39
51,12,2018-11-28 05:50:00,2018-11-28 05:50:00
51,9,2018-11-28 10:31:20,2018-11-28 10:31:20
51,12,2018-11-28 10:37:22,2018-11-28 10:37:22
51,10,2018-11-28 10:37:33,2018-11-28 10:37:33
51,10,2018-11-28 10:47:43,2018-11-28 10:47:43
51,12,2018-11-28 10:55:28,2018-11-28 10:55:28
51,10,2018-11-28 10:55:42,2018-11-28 10:55:42
51,12,2018-11-28 11:06:24,2018-11-28 11:06:24
51,12,2018-11-28 11:13:03,2018-11-28 11:13:03
51,12,2018-11-28 11:23:44,2018-11-28 11:23:44
51,12,2018-11-28 11:31:09,2018-11-28 11:31:09
51,5,2018-11-28 12:04:05,2018-11-28 12:04:05
51,4,2018-11-28 12:05:19,2018-11-28 12:05:19
51,4,2018-11-28 13:06:35,2018-11-28 13:06:35
51,5,2018-11-28 13:10:59,2018-11-28 13:10:59
51,12,2018-11-28 14:58:30,2018-11-28 14:58:30
51,9,2018-11-28 14:58:40,2018-11-28 14:58:40
51,12,2018-11-28 15:08:46,2018-11-28 15:08:46
51,12,2018-11-28 15:14:22,2018-11-28 15:14:22
51,10,2018-11-28 15:14:31,2018-11-28 15:14:31
51,12,2018-11-28 15:20:14,2018-11-28 15:20:14
51,9,2018-11-28 15:20:24,2018-11-28 15:20:24
51,12,2018-11-28 18:13:02,2018-11-28 18:13:02
51,12,2018-11-28 18:27:17,2018-11-28 18:27:17
51,12,2018-11-28 18:32:00,2018-11-28 18:32:00
51,12,2018-11-28 18:39:33,2018-11-28 18:39:33
51,12,2018-11-28 18:44:35,2018-11-28 18:44:35
51,4,2018-11-29 13:20:16,2018-11-29 13:20:16
51,5,2018-11-29 13:21:17,2018-11-29 13:21:17
51,12,2018-11-29 18:43:30,2018-11-29 18:43:30
51,12,2018-11-29 18:49:48,2018-11-29 18:49:48
51,12,2018-11-29 19:03:59,2018-11-29 19:03:59
51,12,2018-12-01 21:51:48,2018-12-01 21:51:48
51,12,2018-12-01 21:56:50,2018-12-01 21:56:50
51,12,2018-12-01 22:03:07,2018-12-01 22:03:07
51,12,2018-12-01 22:15:14,2018-12-01 22:15:14
51,12,2018-12-01 22:21:34,2018-12-01 22:21:34
51,12,2018-12-01 22:27:00,2018-12-01 22:27:00
51,12,2018-12-03 05:05:51,2018-12-03 05:05:51
51,10,2018-12-03 05:14:35,2018-12-03 05:14:35
51,12,2018-12-03 05:20:07,2018-12-03 05:20:07
51,10,2018-12-03 05:20:16,2018-12-03 05:20:16
51,9,2018-12-03 05:26:05,2018-12-03 05:26:05
51,12,2018-12-03 05:35:04,2018-12-03 05:35:04
51,12,2018-12-03 05:39:07,2018-12-03 05:39:07
51,12,2018-12-03 05:44:02,2018-12-03 05:44:02
51,12,2018-12-03 05:49:35,2018-12-03 05:49:35
51,12,2018-12-03 05:55:22,2018-12-03 05:55:22
51,12,2018-12-02 21:50:38,2018-12-02 21:50:38
51,10,2018-12-02 22:01:17,2018-12-02 22:01:17
51,9,2018-12-02 22:06:21,2018-12-02 22:06:21
51,9,2018-12-02 22:10:50,2018-12-02 22:10:50
51,12,2018-12-02 22:20:20,2018-12-02 22:20:20
51,12,2018-12-02 22:25:01,2018-12-02 22:25:01
51,12,2018-12-02 22:30:06,2018-12-02 22:30:06
51,9,2018-12-04 05:14:04,2018-12-04 05:14:04
51,10,2018-12-04 05:20:33,2018-12-04 05:20:33
51,10,2018-12-04 05:25:31,2018-12-04 05:25:31
51,12,2018-12-04 05:35:32,2018-12-04 05:35:32
51,12,2018-12-04 05:39:56,2018-12-04 05:39:56
51,12,2018-12-04 05:44:28,2018-12-04 05:44:28
51,12,2018-12-04 05:50:16,2018-12-04 05:50:16
51,12,2018-12-04 05:55:33,2018-12-04 05:55:33
51,12,2018-12-04 18:11:18,2018-12-04 18:11:18
51,12,2018-12-04 18:23:09,2018-12-04 18:23:09
51,12,2018-12-04 18:32:52,2018-12-04 18:32:52
51,12,2018-12-04 18:35:47,2018-12-04 18:35:47
51,12,2018-12-07 10:22:35,2018-12-07 10:22:35
